event_type,event_category,user_id,anonymous_id,session_id,product_id,metadata,created_at
VIEW_PRODUCT,USER,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,41,{},2026-03-06T16:04:03.058830+00:00
ADD_TO_CART,USER,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,41,{},2026-03-06T16:04:04.058830+00:00
VIEW_PRODUCT,USER,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,7,{},2026-03-06T16:04:13.058830+00:00
ADD_TO_FAVORITES,USER,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,7,{},2026-03-06T16:04:15.058830+00:00
ADD_TO_CART,USER,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,7,{},2026-03-06T16:04:21.058830+00:00
SEARCH_QUERY,USER,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,,{},2026-03-06T16:04:22.058830+00:00
VIEW_PRODUCT,USER,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,16,{},2026-03-06T16:04:23.058830+00:00
SESSION_END,SYSTEM,,53783a42-905b-48df-a0b1-6f4f0455631d,0e6c385a-79e5-4e3c-bf44-e516c64ebbd6,,{},2026-03-06T16:04:35.058830+00:00
SESSION_START,SYSTEM,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:02:58.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,20,{},2026-03-08T16:03:15.058830+00:00
ADD_TO_CART,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,20,{},2026-03-08T16:03:17.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,63,{},2026-03-08T16:03:32.058830+00:00
ADD_TO_CART,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,63,{},2026-03-08T16:03:35.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,64,{},2026-03-08T16:03:57.058830+00:00
SEARCH_QUERY,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:03:58.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,24,{},2026-03-08T16:04:02.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,36,{},2026-03-08T16:04:08.058830+00:00
SEARCH_QUERY,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:04:24.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,71,{},2026-03-08T16:04:25.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,38,{},2026-03-08T16:04:50.058830+00:00
ADD_TO_CART,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,38,{},2026-03-08T16:04:57.058830+00:00
REMOVE_FROM_CART,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,38,{},2026-03-08T16:04:58.058830+00:00
SEARCH_QUERY,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:05:02.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,6,{},2026-03-08T16:05:04.058830+00:00
SEARCH_QUERY,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:05:13.058830+00:00
VIEW_PRODUCT,USER,,cb91fdb3-6eda-4bc9-8e41-c4c29b66760d,32a3aeca-4746-47b0-9d00-15fb3622316f,33,{},2026-03-08T16:05:14.058830+00:00
LOGIN,USER,92fd4b31-5e6b-4708-8fc6-39bfa3843ed7,,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:05:20.058830+00:00
PURCHASE,BUSINESS,92fd4b31-5e6b-4708-8fc6-39bfa3843ed7,,32a3aeca-4746-47b0-9d00-15fb3622316f,63,{},2026-03-08T16:05:21.058830+00:00
LOGOUT,USER,92fd4b31-5e6b-4708-8fc6-39bfa3843ed7,,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:05:26.058830+00:00
SESSION_END,SYSTEM,92fd4b31-5e6b-4708-8fc6-39bfa3843ed7,,32a3aeca-4746-47b0-9d00-15fb3622316f,,{},2026-03-08T16:05:27.058830+00:00
SESSION_START,SYSTEM,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,,{},2026-03-09T16:02:58.058830+00:00
VIEW_PRODUCT,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,38,{},2026-03-09T16:03:01.058830+00:00
VIEW_PRODUCT,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,61,{},2026-03-09T16:03:23.058830+00:00
ADD_TO_CART,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,61,{},2026-03-09T16:03:27.058830+00:00
VIEW_PRODUCT,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,38,{},2026-03-09T16:03:28.058830+00:00
ADD_TO_FAVORITES,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,38,{},2026-03-09T16:03:35.058830+00:00
SEARCH_QUERY,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,,{},2026-03-09T16:03:36.058830+00:00
VIEW_PRODUCT,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,12,{},2026-03-09T16:03:40.058830+00:00
VIEW_PRODUCT,USER,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,60,{},2026-03-09T16:03:51.058830+00:00
SESSION_END,SYSTEM,,812c150a-cf5a-450b-8854-bd594195c3da,d5866117-52ff-4727-b4a3-7072bccc66d7,,{},2026-03-09T16:03:53.058830+00:00
SESSION_START,SYSTEM,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,,{},2026-03-12T05:02:58.058830+00:00
SEARCH_QUERY,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,,{},2026-03-12T05:02:59.058830+00:00
VIEW_PRODUCT,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,35,{},2026-03-12T05:03:00.058830+00:00
VIEW_PRODUCT,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,56,{},2026-03-12T05:03:01.058830+00:00
SEARCH_QUERY,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,,{},2026-03-12T05:03:02.058830+00:00
VIEW_PRODUCT,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,26,{},2026-03-12T05:03:03.058830+00:00
VIEW_PRODUCT,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,65,{},2026-03-12T05:03:05.058830+00:00
ADD_TO_CART,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,65,{},2026-03-12T05:03:06.058830+00:00
SEARCH_QUERY,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,,{},2026-03-12T05:03:13.058830+00:00
VIEW_PRODUCT,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,46,{},2026-03-12T05:03:14.058830+00:00
VIEW_PRODUCT,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,9,{},2026-03-12T05:03:17.058830+00:00
ADD_TO_CART,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,9,{},2026-03-12T05:03:18.058830+00:00
REMOVE_FROM_CART,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,9,{},2026-03-12T05:03:19.058830+00:00
VIEW_PRODUCT,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,21,{},2026-03-12T05:03:29.058830+00:00
ADD_TO_CART,USER,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,21,{},2026-03-12T05:03:30.058830+00:00
SESSION_END,SYSTEM,,7aeb9c4f-d8b4-40df-b3df-e9916531b485,dbfef111-0043-4dc4-9398-a63b1b23f1d6,,{},2026-03-12T05:03:32.058830+00:00
SESSION_START,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,,{},2026-03-05T19:02:58.058830+00:00
LOGIN,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,,{},2026-03-05T19:02:59.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,62,{},2026-03-05T19:03:10.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,45,{},2026-03-05T19:03:23.058830+00:00
ADD_TO_CART,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,45,{},2026-03-05T19:03:27.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,,{},2026-03-05T19:03:36.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,14,{},2026-03-05T19:03:44.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,63,{},2026-03-05T19:03:52.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,52,{},2026-03-05T19:03:55.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,55,{},2026-03-05T19:03:56.058830+00:00
ADD_TO_CART,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,55,{},2026-03-05T19:03:57.058830+00:00
REMOVE_FROM_CART,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,55,{},2026-03-05T19:03:58.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,42,{},2026-03-05T19:03:59.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,53,{},2026-03-05T19:04:00.058830+00:00
ADD_TO_CART,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,53,{},2026-03-05T19:04:02.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,,{},2026-03-05T19:04:03.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,36,{},2026-03-05T19:04:06.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,,{},2026-03-05T19:04:12.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,8,{},2026-03-05T19:04:15.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,62,{},2026-03-05T19:04:19.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,,{},2026-03-05T19:04:21.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,8,{},2026-03-05T19:04:23.058830+00:00
SESSION_END,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,8f7805b5-1f28-4012-8567-561c7315d361,,{},2026-03-05T19:04:26.058830+00:00
SESSION_START,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,,{},2026-03-07T18:02:58.058830+00:00
LOGIN,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,,{},2026-03-07T18:03:00.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,,{},2026-03-07T18:03:22.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,30,{},2026-03-07T18:03:23.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,36,{},2026-03-07T18:03:26.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,61,{},2026-03-07T18:03:30.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,,{},2026-03-07T18:03:35.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,3,{},2026-03-07T18:03:36.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,,{},2026-03-07T18:04:01.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,51,{},2026-03-07T18:04:08.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,33,{},2026-03-07T18:04:10.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,33,{},2026-03-07T18:04:23.058830+00:00
SESSION_END,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,63f1b529-2665-4a67-9ead-17d8159b2574,,{},2026-03-07T18:04:30.058830+00:00
SESSION_START,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:02:58.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:03:03.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,62,{},2026-03-10T09:03:05.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:03:14.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,20,{},2026-03-10T09:03:16.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,12,{},2026-03-10T09:03:19.058830+00:00
ADD_TO_CART,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,12,{},2026-03-10T09:03:27.058830+00:00
REMOVE_FROM_CART,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,12,{},2026-03-10T09:03:30.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:03:35.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,57,{},2026-03-10T09:03:36.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:03:48.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,4,{},2026-03-10T09:03:49.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,32,{},2026-03-10T09:03:54.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:04:20.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,66,{},2026-03-10T09:04:29.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:04:38.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,24,{},2026-03-10T09:04:39.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:04:44.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,42,{},2026-03-10T09:04:45.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:04:59.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,59,{},2026-03-10T09:05:04.058830+00:00
LOGOUT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:05:06.058830+00:00
SESSION_END,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,0f69b0e6-dfff-4826-ad01-6568d1114694,,{},2026-03-10T09:05:07.058830+00:00
SESSION_START,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,,{},2026-03-12T23:02:58.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,6,{},2026-03-12T23:03:01.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,8,{},2026-03-12T23:03:02.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,,{},2026-03-12T23:03:12.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,21,{},2026-03-12T23:03:16.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,,{},2026-03-12T23:03:24.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,45,{},2026-03-12T23:03:28.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,10,{},2026-03-12T23:03:34.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,,{},2026-03-12T23:03:51.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,44,{},2026-03-12T23:03:54.058830+00:00
SEARCH_QUERY,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,,{},2026-03-12T23:03:57.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,17,{},2026-03-12T23:04:00.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,11,{},2026-03-12T23:04:32.058830+00:00
VIEW_PRODUCT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,27,{},2026-03-12T23:04:39.058830+00:00
LOGOUT,USER,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,,{},2026-03-12T23:04:41.058830+00:00
SESSION_END,SYSTEM,7b13b112-f6db-4834-833a-c25b4706e7aa,,df2a2d9f-150b-4fcc-a6cf-5b714a9c998b,,{},2026-03-12T23:04:44.058830+00:00
SESSION_START,SYSTEM,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,,{},2026-03-04T00:02:58.058830+00:00
VIEW_PRODUCT,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,34,{},2026-03-04T00:03:06.058830+00:00
ADD_TO_CART,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,34,{},2026-03-04T00:03:13.058830+00:00
VIEW_PRODUCT,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,17,{},2026-03-04T00:03:16.058830+00:00
ADD_TO_FAVORITES,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,17,{},2026-03-04T00:03:18.058830+00:00
ADD_TO_CART,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,17,{},2026-03-04T00:03:19.058830+00:00
PURCHASE,BUSINESS,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,34,{},2026-03-04T00:03:27.058830+00:00
SESSION_END,SYSTEM,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,632364b4-4d1a-4fb7-9a88-b7ebd037894b,,{},2026-03-04T00:03:28.058830+00:00
SESSION_START,SYSTEM,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,,{},2026-03-05T14:02:58.058830+00:00
LOGIN,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,,{},2026-03-05T14:02:59.058830+00:00
SEARCH_QUERY,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,,{},2026-03-05T14:03:07.058830+00:00
VIEW_PRODUCT,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,20,{},2026-03-05T14:03:08.058830+00:00
VIEW_PRODUCT,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,16,{},2026-03-05T14:03:10.058830+00:00
ADD_TO_FAVORITES,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,16,{},2026-03-05T14:03:11.058830+00:00
ADD_TO_CART,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,16,{},2026-03-05T14:03:12.058830+00:00
REMOVE_FROM_CART,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,16,{},2026-03-05T14:03:13.058830+00:00
SESSION_END,SYSTEM,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,e27cf40f-ea6e-40d8-8178-10b0e2465ff6,,{},2026-03-05T14:03:16.058830+00:00
SESSION_START,SYSTEM,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,d97da549-6c58-4f0b-90ad-9d491c8792a3,,{},2026-03-07T19:02:58.058830+00:00
VIEW_PRODUCT,USER,f7a6bdc6-c52e-429a-bcbb-3feb986022b9,,d97da549-6c58-4f0b-90ad-9d491c8792a3,47,{},2026-03-07T19:03:46.058830+00:00
